ID;UserID;timestamp;isVisible;version;changesetID;latitude;longitude;tags
N3679539753;3119079;2015-08-03T22:16:19Z;true;1;33084494;29.7182416;-95.3388857;[]
N3692660189;3119079;2015-08-12T02:28:36Z;true;1;33281736;29.7226425;-95.3407132;[]
N3679539752;3119079;2015-08-03T22:16:19Z;true;1;33084494;29.7182416;-95.3373944;[]
N3679539755;3119079;2015-08-03T22:16:19Z;true;1;33084494;29.7182458;-95.3463555;[]
N3679539754;3119079;2015-08-03T22:16:19Z;true;1;33084494;29.7182442;-95.3386469;[]
N3681312535;3119079;2015-08-04T20:03:29Z;true;1;33110973;29.721815;-95.346887;[]
N3681312534;3119079;2015-08-04T20:03:29Z;true;1;33110973;29.7218133;-95.3466;[]
N3692660180;3119079;2015-08-12T02:28:36Z;true;1;33281736;29.7226174;-95.3511593;[]
N3681312537;3119079;2015-09-25T18:18:27Z;true;2;34249805;29.7218425;-95.3408261;[]
N3681312536;3119079;2015-08-04T20:03:29Z;true;1;33110973;29.7218276;-95.3464621;[]
N3692660182;3119079;2015-08-12T02:28:36Z;true;1;33281736;29.7226213;-95.3406582;[]
N3681312531;3119079;2015-08-04T20:03:29Z;true;1;33110973;29.7217999;-95.3465903;[]
N3692660181;3119079;2015-08-12T02:28:36Z;true;1;33281736;29.7226195;-95.3406656;[]
N3681312530;3119079;2015-08-04T20:03:29Z;true;1;33110973;29.7217951;-95.34191;[]
N3692660184;3119079;2015-08-12T02:28:36Z;true;1;33281736;29.7226243;-95.3408969;[]
N3681312533;3119079;2015-09-25T18:18:27Z;true;2;34249805;29.7218093;-95.3408669;[]
N3692660183;3119079;2015-08-12T02:28:36Z;true;1;33281736;29.7226236;-95.3420621;[]
N3681312532;3119079;2015-08-04T20:03:29Z;true;1;33110973;29.7218086;-95.3396859;[]
N3683271977;3119079;2015-08-06T04:37:32Z;true;1;33145308;29.7207273;-95.3400519;[]
N3683271976;3119079;2015-08-06T04:37:32Z;true;1;33145308;29.7207181;-95.3398502;[]
N3683271979;3119079;2015-08-06T04:37:32Z;true;1;33145308;29.7207305;-95.3388602;[]
N3683271978;3119079;2015-08-06T04:37:32Z;true;1;33145308;29.7207287;-95.3401079;[]
N3681312529;3119079;2015-09-25T18:18:27Z;true;2;34249805;29.7218019;-95.3408426;[]
N3681312527;3119079;2015-08-04T20:03:29Z;true;1;33110973;29.721785;-95.3465824;[]
N3681312528;3119079;2015-08-04T20:03:29Z;true;1;33110973;29.7217877;-95.338827;[]
N3679539747;3119079;2015-08-03T22:16:18Z;true;1;33084494;29.7182341;-95.3430825;[]
N3679539748;3119079;2015-08-03T22:16:18Z;true;1;33084494;29.7182343;-95.3389129;[]
N3679539745;3119079;2015-08-03T22:16:18Z;true;1;33084494;29.718229;-95.3436218;[]
N3683271971;3119079;2015-08-06T04:37:32Z;true;1;33145308;29.7207041;-95.3398068;[]
N3679539746;3119079;2015-08-03T22:16:18Z;true;1;33084494;29.7182337;-95.3422132;[]
N3683271970;3119079;2015-08-06T04:37:32Z;true;1;33145308;29.720703;-95.3400252;[]
N3683271973;3119079;2015-08-06T04:37:32Z;true;1;33145308;29.7207075;-95.338871;[]
N3683271972;3119079;2015-08-06T04:37:32Z;true;1;33145308;29.7207064;-95.3389864;[]
N3679539749;3119079;2015-08-03T22:16:18Z;true;1;33084494;29.7182375;-95.3465719;[]
N3683271975;3119079;2015-08-06T04:37:32Z;true;1;33145308;29.7207158;-95.3388896;[]
N3683271974;3119079;2015-08-06T04:37:32Z;true;1;33145308;29.7207149;-95.3402387;[]
N3692660199;3119079;2015-08-12T02:28:36Z;true;1;33281736;29.7226844;-95.342111;[]
N3679539740;3119079;2015-08-03T22:16:18Z;true;1;33084494;29.7182218;-95.3451424;[]
N3692660198;3119079;2015-08-12T02:28:36Z;true;1;33281736;29.7226749;-95.3406901;[]
N3692660197;3119079;2015-08-12T02:28:36Z;true;1;33281736;29.722672;-95.3406982;[]
N3692660196;3119079;2015-08-12T02:28:36Z;true;1;33281736;29.7226655;-95.340703;[]
N3679539744;3119079;2015-08-03T22:16:18Z;true;1;33084494;29.7182287;-95.3455763;[]
N3679539743;3119079;2015-08-03T22:16:18Z;true;1;33084494;29.7182286;-95.3483822;[]
N3679539742;3119079;2015-08-03T22:16:18Z;true;1;33084494;29.7182281;-95.3420534;[]
N3679539741;3119079;2015-08-03T22:16:18Z;true;1;33084494;29.7182228;-95.3463158;[]
N3692660191;3119079;2015-08-12T02:28:36Z;true;1;33281736;29.7226487;-95.3512224;[]
N3681312526;3119079;2015-08-04T20:03:29Z;true;1;33110973;29.7217846;-95.3468787;[]
N3692660190;3119079;2015-08-12T02:28:36Z;true;1;33281736;29.7226478;-95.3410793;[]
N3681312525;3119079;2015-08-04T20:03:29Z;true;1;33110973;29.7217843;-95.3419143;[]
N3681312524;3119079;2015-08-04T20:03:29Z;true;1;33110973;29.721782;-95.3396781;[]
N3681312523;3119079;2015-08-04T20:03:29Z;true;1;33110973;29.7217814;-95.33883;[]
N3692660195;3119079;2015-08-12T02:28:36Z;true;1;33281736;29.7226626;-95.3406507;[]
N3681312522;3119079;2015-08-04T20:03:29Z;true;1;33110973;29.7217709;-95.3465774;[]
N3692660194;3119079;2015-08-12T02:28:36Z;true;1;33281736;29.7226572;-95.3406439;[]
N3681312521;3119079;2015-08-04T20:03:29Z;true;1;33110973;29.7217708;-95.3462845;[]
N3692660193;3119079;2015-08-12T02:28:36Z;true;1;33281736;29.7226508;-95.3406432;[]
N3681312520;3119079;2015-08-04T20:03:29Z;true;1;33110973;29.7217686;-95.3464864;[]
N3692660192;3119079;2015-08-12T02:28:36Z;true;1;33281736;29.7226496;-95.3420886;[]
N3683271941;3119079;2015-08-06T04:37:32Z;true;1;33145308;29.7205532;-95.3388771;[]
N3683271942;3119079;2015-08-06T04:37:32Z;true;1;33145308;29.7205686;-95.3392927;[]
N3683271940;3119079;2015-08-06T04:37:32Z;true;1;33145308;29.720521;-95.3399303;[]
N3679539779;3119079;2015-08-03T22:16:19Z;true;1;33084494;29.7183086;-95.3490765;[]
N3679539778;3119079;2015-08-03T22:16:19Z;true;1;33084494;29.7183079;-95.345575;[]
N3681312517;3119079;2015-08-04T20:03:29Z;true;1;33110973;29.7217646;-95.346472;[]
N3683271949;3119079;2015-08-06T04:37:32Z;true;1;33145308;29.7206173;-95.3399057;[]
N3681312516;3119079;2015-08-04T20:03:29Z;true;1;33110973;29.7217628;-95.3399771;[]
N3681312519;3119079;2015-08-04T20:03:29Z;true;1;33110973;29.7217663;-95.3387536;[]
N3683271947;3119079;2015-08-06T04:37:32Z;true;1;33145308;29.7205989;-95.3384326;[]
N3681312518;3119079;2015-08-04T20:03:29Z;true;1;33110973;29.7217654;-95.3399856;[]
N3683271948;3119079;2015-08-06T04:37:32Z;true;1;33145308;29.7206156;-95.3406843;[]
N3683271945;3119079;2015-08-06T04:37:32Z;true;1;33145308;29.7205811;-95.339961;[]
N3683271946;3119079;2015-08-06T04:37:32Z;true;1;33145308;29.720597;-95.3398526;[]
N3683271943;3119079;2015-08-06T04:37:32Z;true;1;33145308;29.7205706;-95.338606;[]
N3685857419;3119079;2015-08-07T16:03:44Z;true;1;33184102;29.7298215;-95.3527891;[]
N3683271944;3119079;2015-08-06T04:37:32Z;true;1;33145308;29.72058;-95.3383748;[]
N3679636094;3119079;2015-08-04T01:32:33Z;true;1;33086139;29.7137301;-95.3466364;[]
N3679636093;3119079;2015-08-04T01:32:33Z;true;1;33086139;29.7137281;-95.3454867;[]
N3685857417;3119079;2015-08-07T16:03:44Z;true;1;33184102;29.7298166;-95.3521133;[]
N3679636096;3119079;2015-08-04T01:32:33Z;true;1;33086139;29.7137387;-95.3435822;[]
N3681312510;3119079;2015-08-04T20:03:29Z;true;1;33110973;29.7217506;-95.3464773;[]
N3685857416;3119079;2015-08-07T16:03:43Z;true;1;33184102;29.729812;-95.350108;[]
N3679636095;3119079;2015-08-04T01:32:33Z;true;1;33086139;29.7137377;-95.3464222;[]
N3681312511;3119079;2015-08-04T20:03:29Z;true;1;33110973;29.7217526;-95.346217;[]
N3679636090;3119079;2015-08-04T01:32:33Z;true;1;33086139;29.7137052;-95.346465;[]
N3681312512;3119079;2015-08-04T20:03:29Z;true;1;33110973;29.7217556;-95.3411956;[]
N3679474860;3119079;2015-08-03T21:01:45Z;true;1;33082622;29.7219426;-95.3342334;[]
N3681312513;3119079;2015-08-04T20:03:29Z;true;1;33110973;29.7217556;-95.3468654;[]
N3685857413;3119079;2015-08-07T16:03:43Z;true;1;33184102;29.7298095;-95.3504261;[]
N3679636092;3119079;2015-08-04T01:32:33Z;true;1;33086139;29.713727;-95.3469425;[]
N3681312514;3119079;2015-08-04T20:03:29Z;true;1;33110973;29.7217597;-95.3392457;[]
N3685857412;3119079;2015-08-07T16:03:43Z;true;1;33184102;29.729807;-95.3501198;[]
N3679636091;3119079;2015-08-04T01:32:33Z;true;1;33086139;29.7137134;-95.3468603;[]
N3681312515;3119079;2015-08-04T20:03:29Z;true;1;33110973;29.7217606;-95.3387554;[]
N3685857411;3119079;2015-08-07T16:03:43Z;true;1;33184102;29.7298026;-95.3509638;[]
N3679539774;3119079;2015-08-03T22:16:19Z;true;1;33084494;29.7182953;-95.34223;[]
N3679474865;3119079;2015-08-03T21:01:45Z;true;1;33082622;29.7221057;-95.3338127;[]
N3685857410;3119079;2015-08-07T16:03:43Z;true;1;33184102;29.7298019;-95.3529289;[]
N3679539775;3119079;2015-08-03T22:16:19Z;true;1;33084494;29.7182962;-95.3381768;[]
N3679539776;3119079;2015-08-03T22:16:19Z;true;1;33084494;29.7183033;-95.3394776;[]
N3679539777;3119079;2015-08-03T22:16:19Z;true;1;33084494;29.7183058;-95.3444885;[]
N3679636098;3119079;2015-08-04T01:32:33Z;true;1;33086139;29.713743;-95.3450729;[]
N3679539770;3119079;2015-08-03T22:16:19Z;true;1;33084494;29.7182855;-95.3464854;[]
N3679636097;3119079;2015-08-04T01:32:33Z;true;1;33086139;29.7137425;-95.3431281;[]
N3679539771;3119079;2015-08-03T22:16:19Z;true;1;33084494;29.7182857;-95.3486692;[]
N3679474868;3119079;2015-08-03T21:01:45Z;true;1;33082622;29.7222054;-95.3341205;[]
N3679539772;3119079;2015-08-03T22:16:19Z;true;1;33084494;29.7182929;-95.3385857;[]
N3679636099;3119079;2015-08-04T01:32:33Z;true;1;33086139;29.7137447;-95.3466892;[]
N3679539773;3119079;2015-08-03T22:16:19Z;true;1;33084494;29.7182946;-95.3455988;[]
N3683271950;3119079;2015-08-06T04:37:32Z;true;1;33145308;29.7206234;-95.3399958;[]
N3683271951;3119079;2015-08-06T04:37:32Z;true;1;33145308;29.7206267;-95.3402579;[]
N3683271952;3119079;2015-08-06T04:37:32Z;true;1;33145308;29.7206282;-95.3385346;[]
N3683271953;3119079;2015-08-06T04:37:32Z;true;1;33145308;29.7206329;-95.3406763;[]
N152022917;147510;2010-01-07T20:21:38Z;true;2;3564776;29.728782;-95.339974;[]
N3679539769;3119079;2015-08-03T22:16:19Z;true;1;33084494;29.7182803;-95.3483293;[]
N3679539768;3119079;2015-08-03T22:16:19Z;true;1;33084494;29.7182779;-95.3468098;[]
N3679539767;3119079;2015-08-03T22:16:19Z;true;1;33084494;29.718277;-95.3434011;[]
N152022914;147510;2010-01-07T20:21:37Z;true;3;3564776;29.728998;-95.3406579;[]
N3681312508;3119079;2015-08-04T20:03:29Z;true;1;33110973;29.7217491;-95.3396805;[]
N3683271958;3119079;2015-08-06T04:37:32Z;true;1;33145308;29.7206558;-95.3388409;[]
N3681312507;3119079;2015-08-04T20:03:28Z;true;1;33110973;29.7217476;-95.3400727;[]
N3683271959;3119079;2015-08-06T04:37:32Z;true;1;33145308;29.720661;-95.3388602;[]
N3681312506;3119079;2015-08-04T20:03:28Z;true;1;33110973;29.7217461;-95.3411645;[]
N3681312505;3119079;2015-08-04T20:03:28Z;true;1;33110973;29.7217456;-95.3400302;[]
N3683271954;3119079;2015-08-06T04:37:32Z;true;1;33145308;29.7206333;-95.3383576;[]
N3685857408;3119079;2015-08-07T16:03:43Z;true;1;33184102;29.7298005;-95.3508641;[]
N3683271955;3119079;2015-08-06T04:37:32Z;true;1;33145308;29.7206349;-95.3385616;[]
N3685857409;3119079;2015-08-07T16:03:43Z;true;1;33184102;29.7298009;-95.3514432;[]
N3683271956;3119079;2015-08-06T04:37:32Z;true;1;33145308;29.7206435;-95.3399516;[]
N3681312509;3119079;2015-08-04T20:03:29Z;true;1;33110973;29.7217502;-95.3465703;[]
N3683271957;3119079;2015-08-06T04:37:32Z;true;1;33145308;29.7206505;-95.3384159;[]
N3679636085;3119079;2015-08-04T01:32:33Z;true;1;33086139;29.7136909;-95.3467088;[]
N3679636084;3119079;2015-08-04T01:32:33Z;true;1;33086139;29.7136882;-95.3430347;[]
N3681312500;3119079;2015-08-04T20:03:28Z;true;1;33110973;29.7217357;-95.3399974;[]
N3685857404;3119079;2015-08-07T16:03:43Z;true;1;33184102;29.7297765;-95.3504391;[]
N3679636083;3119079;2015-08-04T01:32:33Z;true;1;33086139;29.7136833;-95.3455508;[]
N3685857407;3119079;2015-08-07T16:03:43Z;true;1;33184102;29.7297932;-95.3506292;[]
N3679636082;3119079;2015-08-04T01:32:33Z;true;1;33086139;29.7136827;-95.344705;[]
N3685857406;3119079;2015-08-07T16:03:43Z;true;1;33184102;29.7297914;-95.352685;[]
N3679636081;3119079;2015-08-04T01:32:33Z;true;1;33086139;29.7136793;-95.3467353;[]
N3681312503;3119079;2015-08-04T20:03:28Z;true;1;33110973;29.7217391;-95.3452863;[]
N3685857401;3119079;2015-08-07T16:03:43Z;true;1;33184102;29.729775;-95.3503102;[]
N3679636080;3119079;2015-08-04T01:32:33Z;true;1;33086139;29.7136748;-95.3447765;[]
N3681312504;3119079;2015-08-04T20:03:28Z;true;1;33110973;29.7217449;-95.3399763;[]
N3685857400;3119079;2015-08-07T16:03:43Z;true;1;33184102;29.7297743;-95.352625;[]
N3681312501;3119079;2015-08-04T20:03:28Z;true;1;33110973;29.721736;-95.340034;[]
N3681312502;3119079;2015-08-04T20:03:28Z;true;1;33110973;29.7217387;-95.3462228;[]
N3685857402;3119079;2015-08-07T16:03:43Z;true;1;33184102;29.7297756;-95.3504358;[]
N3679539765;3119079;2015-08-03T22:16:19Z;true;1;33084494;29.7182725;-95.3483317;[]
N3679539766;3119079;2015-08-03T22:16:19Z;true;1;33084494;29.7182754;-95.3434552;[]
N3679474877;3119079;2015-08-03T21:01:45Z;true;1;33082622;29.7224199;-95.3289132;[]
N3679539763;3119079;2015-08-03T22:16:19Z;true;1;33084494;29.7182635;-95.3435496;[]
N3679539764;3119079;2015-08-03T22:16:19Z;true;1;33084494;29.7182717;-95.3425382;[]
N3679636089;3119079;2015-08-04T01:32:33Z;true;1;33086139;29.7137048;-95.3463049;[]
N3679539761;3119079;2015-08-03T22:16:19Z;true;1;33084494;29.7182624;-95.3379213;[]
N3679636088;3119079;2015-08-04T01:32:33Z;true;1;33086139;29.7136997;-95.3431497;[]
N3679539762;3119079;2015-08-03T22:16:19Z;true;1;33084494;29.7182625;-95.3464337;[]
N3679636087;3119079;2015-08-04T01:32:33Z;true;1;33086139;29.7136959;-95.3463166;[]
N3679636086;3119079;2015-08-04T01:32:33Z;true;1;33086139;29.713693;-95.3429558;[]
N3679539760;3119079;2015-08-03T22:16:19Z;true;1;33084494;29.7182613;-95.3433079;[]
N3679474879;3119079;2015-08-03T21:01:45Z;true;1;33082622;29.7224619;-95.3341124;[]
N3743246216;3119079;2015-09-14T19:27:04Z;true;1;34027614;29.7224437;-95.3428069;[entrance=yes]
N152022926;147510;2010-01-07T20:21:38Z;true;2;3564776;29.728454;-95.339415;[]
N3743246217;3119079;2015-09-14T19:27:04Z;true;1;34027614;29.7224493;-95.3426876;[]
N3743246218;3119079;2015-09-14T19:27:04Z;true;1;34027614;29.7224502;-95.3426549;[entrance=yes]
N3743246219;3119079;2015-09-14T19:27:04Z;true;1;34027614;29.7224522;-95.3426203;[entrance=yes]
N3743246212;3119079;2015-09-14T19:27:04Z;true;1;34027614;29.7224137;-95.3426355;[entrance=yes]
N3743246213;3119079;2015-09-14T19:27:04Z;true;1;34027614;29.722432;-95.3426283;[]
N152022921;147510;2010-01-07T20:21:38Z;true;2;3564776;29.728773;-95.339744;[]
N3743246214;3119079;2015-09-14T19:27:04Z;true;1;34027614;29.7224408;-95.3426587;[]
N3743246215;3119079;2015-09-14T19:27:04Z;true;1;34027614;29.7224418;-95.3426899;[entrance=yes]
N152022923;1243086;2013-07-28T06:13:28Z;true;3;17121180;29.7286854;-95.339637;[]
N3692587845;3119079;2015-08-11T23:27:50Z;true;1;33280646;29.719966;-95.3444945;[]
N3683271927;3119079;2015-08-06T04:37:32Z;true;1;33145308;29.7204381;-95.3393453;[]
N3683271928;3119079;2015-08-06T04:37:32Z;true;1;33145308;29.7204503;-95.339695;[]
N3683271925;3119079;2015-08-06T04:37:32Z;true;1;33145308;29.7204296;-95.3397438;[]
N3683271926;3119079;2015-08-06T04:37:32Z;true;1;33145308;29.7204314;-95.3396559;[]
N3685857435;3119079;2015-08-07T16:03:44Z;true;1;33184102;29.7298706;-95.3503314;[]
N3692587848;3119079;2015-08-11T23:27:51Z;true;1;33280646;29.7200724;-95.3458651;[]
N3692587849;3119079;2015-08-11T23:27:51Z;true;1;33280646;29.720094;-95.344824;[]
N3679539790;3119079;2015-08-03T22:16:19Z;true;1;33084494;29.7183275;-95.3382057;[]
N3685857438;3119079;2015-08-07T16:03:44Z;true;1;33184102;29.7298798;-95.3528978;[]
N3692587846;3119079;2015-08-11T23:27:51Z;true;1;33280646;29.7200356;-95.3457417;[]
N3679539791;3119079;2015-08-03T22:16:19Z;true;1;33084494;29.7183281;-95.3377657;[]
N3692587847;3119079;2015-08-11T23:27:51Z;true;1;33280646;29.7200678;-95.3458444;[]
N3679539792;3119079;2015-08-03T22:16:19Z;true;1;33084494;29.7183282;-95.3434401;[]
N3679539793;3119079;2015-08-03T22:16:19Z;true;1;33084494;29.7183287;-95.3433349;[]
N3743246211;3119079;2015-09-14T19:27:04Z;true;1;34027614;29.7223583;-95.343039;[]
N3679539794;3119079;2015-08-03T22:16:19Z;true;1;33084494;29.7183315;-95.3463576;[]
N3743246210;3119079;2015-09-14T19:27:04Z;true;1;34027614;29.7223533;-95.3430231;[entrance=yes]
N3679539795;3119079;2015-08-03T22:16:19Z;true;1;33084494;29.7183364;-95.3396018;[]
N3679539796;3119079;2015-08-03T22:16:19Z;true;1;33084494;29.7183371;-95.3445065;[]
N152022929;3119079;2015-08-04T20:04:28Z;true;3;33110973;29.7282181;-95.3391783;[]
N3679539797;3119079;2015-08-03T22:16:19Z;true;1;33084494;29.7183433;-95.3487551;[]
N3685857431;3119079;2015-08-07T16:03:44Z;true;1;33184102;29.7298556;-95.3529086;[]
N3679539798;3119079;2015-08-03T22:16:19Z;true;1;33084494;29.7183441;-95.3443215;[]
N3685857430;3119079;2015-08-07T16:03:44Z;true;1;33184102;29.7298525;-95.3504328;[]
N3679539799;3119079;2015-08-03T22:16:19Z;true;1;33084494;29.7183464;-95.3433264;[]
N3679539789;3119079;2015-08-03T22:16:19Z;true;1;33084494;29.7183269;-95.3442528;[]
N3743246223;3119079;2015-09-14T19:27:04Z;true;1;34027614;29.7224669;-95.3427098;[entrance=yes]
N3683271930;3119079;2015-08-06T04:37:32Z;true;1;33145308;29.7204573;-95.3399207;[]
N3743246224;3119079;2015-09-14T19:27:04Z;true;1;34027614;29.7224704;-95.34276;[]
N3683271931;3119079;2015-08-06T04:37:32Z;true;1;33145308;29.7204676;-95.3403532;[]
N3683271932;3119079;2015-08-06T04:37:32Z;true;1;33145308;29.7204697;-95.3394547;[]
N3692587854;3119079;2015-08-11T23:27:51Z;true;1;33280646;29.7201682;-95.3446671;[]
N152022930;147510;2010-01-07T20:21:38Z;true;2;3564776;29.72806;-95.339219;[]
N3683271933;3119079;2015-08-06T04:37:32Z;true;1;33145308;29.720472;-95.3396435;[]
N3692587853;3119079;2015-08-11T23:27:51Z;true;1;33280646;29.7201674;-95.3461747;[]
N3683271934;3119079;2015-08-06T04:37:32Z;true;1;33145308;29.7204805;-95.3403166;[]
N3692587856;3119079;2015-08-11T23:27:51Z;true;1;33280646;29.7201739;-95.3458003;[]
N3683271935;3119079;2015-08-06T04:37:32Z;true;1;33145308;29.7204886;-95.3403395;[]
N3692587855;3119079;2015-08-11T23:27:51Z;true;1;33280646;29.7201694;-95.3446759;[]
N3683271936;3119079;2015-08-06T04:37:32Z;true;1;33145308;29.7204964;-95.3402775;[]
N3692587850;3119079;2015-08-11T23:27:51Z;true;1;33280646;29.7201322;-95.344428;[]
N3683271937;3119079;2015-08-06T04:37:32Z;true;1;33145308;29.7205019;-95.3390645;[]
N3683271938;3119079;2015-08-06T04:37:32Z;true;1;33145308;29.7205169;-95.3391139;[]
N3692587852;3119079;2015-08-11T23:27:51Z;true;1;33280646;29.7201452;-95.3444708;[]
N3683271939;3119079;2015-08-06T04:37:32Z;true;1;33145308;29.7205208;-95.3391418;[]
N3692587851;3119079;2015-08-11T23:27:51Z;true;1;33280646;29.7201417;-95.3456976;[]
N3683271929;3119079;2015-08-06T04:37:32Z;true;1;33145308;29.7204521;-95.3396519;[]
N3685857422;3119079;2015-08-07T16:03:44Z;true;1;33184102;29.7298278;-95.3507701;[]
N3685857424;3119079;2015-08-07T16:03:44Z;true;1;33184102;29.7298384;-95.3521899;[]
N3692587857;3119079;2015-08-11T23:27:51Z;true;1;33280646;29.7201812;-95.3472509;[]
N3679539780;3119079;2015-08-03T22:16:19Z;true;1;33084494;29.718309;-95.3391652;[]
N3685857426;3119079;2015-08-07T16:03:44Z;true;1;33184102;29.7298426;-95.3527673;[]
N3692587858;3119079;2015-08-11T23:27:51Z;true;1;33280646;29.7201824;-95.3444565;[]
N3685857429;3119079;2015-08-07T16:03:44Z;true;1;33184102;29.7298493;-95.3502624;[]
N3692587859;3119079;2015-08-11T23:27:51Z;true;1;33280646;29.7201836;-95.3458209;[]
N3743246222;3119079;2015-09-14T19:27:04Z;true;1;34027614;29.7224596;-95.3429979;[]
N3679539783;3119079;2015-08-03T22:16:19Z;true;1;33084494;29.7183189;-95.3488248;[]
N3743246221;3119079;2015-09-14T19:27:04Z;true;1;34027614;29.722457;-95.3427142;[]
N3679539784;3119079;2015-08-03T22:16:19Z;true;1;33084494;29.7183194;-95.3454623;[]
N3743246220;3119079;2015-09-14T19:27:04Z;true;1;34027614;29.7224552;-95.3429836;[entrance=yes]
N3679539781;3119079;2015-08-03T22:16:19Z;true;1;33084494;29.718313;-95.3488725;[]
N3679474858;3119079;2015-08-03T21:01:45Z;true;1;33082622;29.7218429;-95.3339256;[]
N3679539782;3119079;2015-08-03T22:16:19Z;true;1;33084494;29.7183167;-95.3489728;[]
N3679539787;3119079;2015-08-03T22:16:19Z;true;1;33084494;29.7183247;-95.3385261;[]
N3679539788;3119079;2015-08-03T22:16:19Z;true;1;33084494;29.7183267;-95.3423391;[]
N3679539785;3119079;2015-08-03T22:16:19Z;true;1;33084494;29.7183196;-95.3490332;[]
N3685857421;3119079;2015-08-07T16:03:44Z;true;1;33184102;29.7298274;-95.3503484;[]
N3679539786;3119079;2015-08-03T22:16:19Z;true;1;33084494;29.718321;-95.3375242;[]
N3685857420;3119079;2015-08-07T16:03:44Z;true;1;33184102;29.7298261;-95.3509389;[]
N3692660131;3119079;2015-08-12T02:28:35Z;true;1;33281736;29.7224007;-95.3408035;[]
N3683339709;3119079;2015-08-06T06:24:18Z;true;1;33146410;29.7198955;-95.3488159;[]
N3692660130;3119079;2015-08-12T02:28:35Z;true;1;33281736;29.7223954;-95.3408103;[]
N3683339708;3119079;2015-08-06T06:24:18Z;true;1;33146410;29.7198945;-95.3489265;[]
N3692660133;3119079;2015-08-12T02:28:35Z;true;1;33281736;29.7224042;-95.3420567;[]
N3683339707;3119079;2015-08-06T06:24:18Z;true;1;33146410;29.7198903;-95.3489999;[]
N3692660132;3119079;2015-08-12T02:28:35Z;true;1;33281736;29.7224012;-95.3407933;[]
N3692660135;3119079;2015-08-12T02:28:35Z;true;1;33281736;29.7224095;-95.3413842;[]
N3692660134;3119079;2015-08-12T02:28:35Z;true;1;33281736;29.7224071;-95.3407431;[]
N3692660137;3119079;2015-08-12T02:28:35Z;true;1;33281736;29.7224154;-95.3410317;[]
N3692660136;3119079;2015-08-12T02:28:35Z;true;1;33281736;29.7224113;-95.3407315;[]
N3685857441;3119079;2015-08-07T16:03:44Z;true;1;33184102;29.7298895;-95.3512501;[]
N3685857446;3119079;2015-08-07T16:03:44Z;true;1;33184102;29.7299004;-95.3527454;[]
N3685857444;3119079;2015-08-07T16:03:44Z;true;1;33184102;29.7298956;-95.3504158;[]
N3685857445;3119079;2015-08-07T16:03:44Z;true;1;33184102;29.729896;-95.3508207;[]
N151956812;496606;2014-02-06T04:16:26Z;true;4;20405497;29.7258743;-95.339529;[]
N3692660138;3119079;2015-08-12T02:28:35Z;true;1;33281736;29.7224166;-95.341982;[]
N3692660139;3119079;2015-08-12T02:28:35Z;true;1;33281736;29.7224172;-95.3407274;[]
N3683339702;3119079;2015-08-06T06:24:18Z;true;1;33146410;29.7198469;-95.3519388;[]
N3692660122;3119079;2015-08-12T02:28:35Z;true;1;33281736;29.7223699;-95.3392558;[]
N3692660121;3119079;2015-08-12T02:28:35Z;true;1;33281736;29.7223599;-95.3391866;[]
N3692660120;3119079;2015-08-12T02:28:35Z;true;1;33281736;29.7223572;-95.3384426;[]
N3692660126;3119079;2015-08-12T02:28:35Z;true;1;33281736;29.7223847;-95.3407437;[]
N3692660125;3119079;2015-08-12T02:28:35Z;true;1;33281736;29.7223771;-95.3420295;[]
N3685857452;3119079;2015-08-07T16:03:44Z;true;1;33184102;29.7299217;-95.3508955;[]
N3692660124;3119079;2015-08-12T02:28:35Z;true;1;33281736;29.7223759;-95.3407444;[]
N3692660123;3119079;2015-08-12T02:28:35Z;true;1;33281736;29.7223753;-95.3410474;[]
N3685857455;3119079;2015-08-07T16:03:44Z;true;1;33184102;29.7299247;-95.3561004;[]
N3685857458;3119079;2015-08-07T16:03:44Z;true;1;33184102;29.7299376;-95.3528759;[]
N3692660129;3119079;2015-08-12T02:28:35Z;true;1;33281736;29.722393;-95.3411058;[]
N3692660127;3119079;2015-08-12T02:28:35Z;true;1;33281736;29.7223853;-95.3420431;[]
N3692660128;3119079;2015-08-12T02:28:35Z;true;1;33281736;29.7223895;-95.3407505;[]
N3692660113;3119079;2015-08-12T02:28:35Z;true;1;33281736;29.7223389;-95.3384283;[]
N3692660112;3119079;2015-08-12T02:28:35Z;true;1;33281736;29.7223387;-95.341154;[]
N3692660115;3119079;2015-08-12T02:28:35Z;true;1;33281736;29.7223484;-95.3386239;[]
N3685857462;3119079;2015-08-07T16:03:44Z;true;1;33184102;29.7299523;-95.3527636;[]
N3692660114;3119079;2015-08-12T02:28:35Z;true;1;33281736;29.7223449;-95.3392606;[]
N3685857461;3119079;2015-08-07T16:03:44Z;true;1;33184102;29.7299499;-95.3520628;[]
N3692660111;3119079;2015-08-12T02:28:35Z;true;1;33281736;29.7223372;-95.3385139;[]
N3692660110;3119079;2015-08-12T02:28:35Z;true;1;33281736;29.722336;-95.3383495;[]
N3685857469;3119079;2015-08-07T16:03:44Z;true;1;33184102;29.7299809;-95.3528639;[]
N3685857467;3119079;2015-08-07T16:03:44Z;true;1;33184102;29.7299718;-95.3521395;[]
N3692660116;3119079;2015-08-12T02:28:35Z;true;1;33281736;29.7223489;-95.3391139;[]
N3692660117;3119079;2015-08-12T02:28:35Z;true;1;33281736;29.7223555;-95.3383665;[]
