ID;UserID;timestamp;isVisible;version;changesetID;nodes;tags
W363826205;3119079;2015-08-03T22:37:55Z;true;1;33084814;[N3679557319,N3679557303,N3679557281,N3679557289,N3679557292,N3679557294,N3679557319];[building=yes]
W363826206;3119079;2015-08-03T22:37:55Z;true;1;33084814;[N3679557287,N3679557308,N3679557305,N3679557325,N3679557309,N3679557271,N3679557287];[building=yes]
W364963568;3119079;2015-08-10T17:24:08Z;true;1;33245181;[N3689901821,N3689901822,N3689903033,N3689903034,N3689901820,N3689901821];[landuse=grass]
W363826207;3119079;2015-08-03T22:37:55Z;true;1;33084814;[N3679557390,N3679557434,N3679557423,N3679557382,N3679557392,N3679557384,N3679557390];[building=yes]
W363826208;3119079;2015-08-03T22:37:55Z;true;1;33084814;[N3679557328,N3679557357,N3679557343,N3679557316,N3679557321,N3679557302,N3679557314,N3679557328];[building=yes]
W363826200;3119079;2015-08-03T22:37:55Z;true;1;33084814;[N3679557381,N3679557374,N3679557342,N3679557339,N3679557295,N3679557313,N3679557381];[building=yes]
W363826180;3119079;2015-08-03T22:37:53Z;true;1;33084814;[N3679557396,N3679557419,N3679557408,N3679557386,N3679557396];[building=yes]
W363826181;3119079;2015-08-03T22:37:53Z;true;1;33084814;[N3679557346,N3679557340,N3679557326,N3679557333,N3679557346];[building=yes]
W363826184;3119079;2015-08-03T22:37:53Z;true;1;33084814;[N3679557312,N3679557267,N3679557278,N3679557324,N3679557312];[building=yes]
W363826185;3119079;2015-08-03T22:37:53Z;true;1;33084814;[N3679557388,N3679557406,N3679557397,N3679557379,N3679557388];[building=yes]
W363826182;3119079;2015-08-03T22:37:53Z;true;1;33084814;[N3679557431,N3679557420,N3679557393,N3679557405,N3679557431];[building=yes]
W363826183;3119079;2015-08-03T22:37:53Z;true;1;33084814;[N3679557106,N3679557095,N3679557080,N3679557086,N3679557106];[building=yes]
W363826188;3119079;2015-08-03T22:37:53Z;true;1;33084814;[N3679557369,N3679557398,N3679557378,N3679557350,N3679557369];[building=yes]
W363826189;3119079;2015-08-03T22:37:53Z;true;1;33084814;[N3679557065,N3679557081,N3679557073,N3679557058,N3679557065];[building=yes]
W363826186;3119079;2015-08-03T22:37:53Z;true;1;33084814;[N3679557256,N3679557245,N3679557122,N3679557232,N3679557256];[building=yes]
W363826187;3119079;2015-08-03T22:37:53Z;true;1;33084814;[N3679557067,N3679557063,N3679557059,N3679557061,N3679557067];[building=yes]
W340322467;496606;2015-04-24T19:18:28Z;true;1;30461027;[N3475386586,N3475387171];[highway=service,service=parking_aisle]
W340322465;496606;2015-04-24T19:18:28Z;true;1;30461027;[N3475386965,N3475386538];[highway=service,service=parking_aisle]
W340322460;496606;2015-04-24T19:18:28Z;true;1;30461027;[N3475387336,N3475386910];[highway=service,service=parking_aisle]
W363826170;3119079;2015-08-03T22:37:52Z;true;1;33084814;[N3679557451,N3679557446,N3679557435,N3679557439,N3679557451];[building=yes]
W363826171;3119079;2015-08-03T22:37:52Z;true;1;33084814;[N3679557096,N3679557107,N3679557227,N3679557116,N3679557096];[building=yes]
W363826172;3119079;2015-08-03T22:37:53Z;true;1;33084814;[N3679557284,N3679557275,N3679557258,N3679557263,N3679557284];[building=yes]
W363826173;3119079;2015-08-03T22:37:53Z;true;1;33084814;[N3679557477,N3679557467,N3679557455,N3679557462,N3679557477];[building=yes]
W363826174;3119079;2015-08-03T22:37:53Z;true;1;33084814;[N3679557456,N3679557452,N3679557442,N3679557449,N3679557456];[building=yes]
W363826175;3119079;2015-08-03T22:37:53Z;true;1;33084814;[N3679557290,N3679557274,N3679557283,N3679557296,N3679557290];[building=yes]
W363826176;3119079;2015-08-03T22:37:53Z;true;1;33084814;[N3679557085,N3679557077,N3679557066,N3679557071,N3679557085];[building=yes]
W363826177;3119079;2015-08-03T22:37:53Z;true;1;33084814;[N3679557412,N3679557424,N3679557453,N3679557450,N3679557412];[building=yes]
W363826178;3119079;2015-08-03T22:37:53Z;true;1;33084814;[N3679557440,N3679557436,N3679557416,N3679557426,N3679557440];[building=yes]
W363826179;3119079;2015-08-03T22:37:53Z;true;1;33084814;[N3679557362,N3679557353,N3679557323,N3679557329,N3679557362];[building=yes]
W340322477;496606;2015-04-24T19:18:29Z;true;1;30461027;[N3475386537,N3475386971,N3475386542];[highway=service,service=parking_aisle]
W340322476;3119079;2015-08-10T17:42:06Z;true;2;33245619;[N3475387322,N3689945191,N3475386584,N3475387318,N3475387103,N3475386586,N3475387133,N3475386575,N3475386948,N3475386910,N3475387157,N3475387148,N3475386978,N3475387311,N3475386951,N3475386986,N3475386928,N3475386926,N3475386949,N3475386558,N3475386506,N3475387096,N3475387104,N3475386518,N3475387320,N3475387316];[highway=service,service=driveway]
W340322479;3119079;2015-08-10T17:24:08Z;true;3;33245181;[N3065540358,N3065540378,N3475386918,N3475387300,N3065540566,N3688926919,N3688926920,N3688926918,N3688926917,N3688926916,N3688926912,N3688926909,N3475386576,N3065540579,N3065540574,N3689903060,N3475386563,N3689903058,N3065540590,N3475386571,N3065540349,N3475386920,N3065540358];[building=yes,name=Bert F. Winston Band Complex,addr:state=TX,addr:city=Houston]
W340322478;3119079;2015-08-10T21:55:41Z;true;3;33253947;[N3475386917,N3475386987,N3475387123,N3690390785,N3690390784,N3475387160,N3475387177,N3475386517,N3475386505,N3475387332,N3690390776,N3475387136,N3475386970,N3690390748,N3690390745,N3690390736,N3475386551,N3475386585,N3689945220,N3689945219,N3689945218,N3689945217,N3689945216,N3689945200,N3475386519,N3475386900,N3475387328,N3475386961,N3475386899,N3475386912,N3475386924,N3475386919,N3475387329,N3475386573,N3475386989,N3689945194,N3689945195,N3475387307,N3689945196,N3475387293,N3475387330,N3690390740,N3475386917];[parking=Economy_Parking,name=12B,amenity=parking]
W340322473;496606;2015-04-24T19:18:28Z;true;1;30461027;[N3475386579,N3475387150,N3475386568,N3475386983,N3475386962,N3475387145,N3475387334,N3475386950];[highway=service,service=parking_aisle]
W340322472;496606;2015-04-24T19:18:28Z;true;1;30461027;[N3475387145,N3475386984];[highway=service,service=parking_aisle]
W340322475;496606;2015-04-24T19:18:29Z;true;1;30461027;[N3475387104,N3475386933,N3475386928];[highway=service,service=parking_aisle]
W340322474;1110270;2016-10-17T12:55:17Z;true;2;42959241;[N3475386542,N3475386587,N3475386955,N3475387190,N3679541003,N3475386896];[highway=service,service=driveway]
W340322471;496606;2015-04-24T19:18:28Z;true;1;30461027;[N3065540565,N3475386975,N3475387099,N3475387313,N3475387093,N3475387113,N3475387110,N3475387156,N3475386943,N3475386581,N3475387306,N3475386580,N3065539419,N3065540565];[area=yes,highway=pedestrian]
W340322470;496606;2015-04-24T19:18:28Z;true;1;30461027;[N3475386583,N3475386535,N3475386588];[highway=service,service=parking_aisle]
W340322488;496606;2015-04-24T19:18:30Z;true;1;30461027;[N3475387180,N3475386520,N3475386922,N3475387141,N3475387180];[building=yes]
W340322482;496606;2015-04-24T19:18:29Z;true;1;30461027;[N3475387138,N3475387311];[highway=service,service=parking_aisle]
W340322481;496606;2015-04-24T19:18:29Z;true;1;30461027;[N3475386941,N3475386521,N3475386555,N3475386944,N3475387166,N3475386557,N3475386526,N3475386533,N3475386941];[landuse=grass]
W340322480;496606;2015-04-24T19:18:29Z;true;1;30461027;[N3475386969,N3475386978];[highway=service,service=parking_aisle]
W340322486;3119079;2015-08-10T17:24:09Z;true;2;33245181;[N3475386522,N3689903044,N3689903047,N3475386914,N3065540547,N3065540555,N3065540552,N3065540349,N3475386571,N3475386552,N3689903055,N3475387176,N3689903052,N3689903050,N3475387309,N3689903045,N3689903042,N3475386522];[area=yes,highway=pedestrian]
W340322484;496606;2015-04-24T19:18:29Z;true;1;30461027;[N3475387137,N3475387148];[highway=service,service=parking_aisle]
W363826190;3119079;2015-08-03T22:37:53Z;true;1;33084814;[N3679557375,N3679557394,N3679557383,N3679557363,N3679557375];[building=yes]
W363826191;3119079;2015-08-03T22:37:53Z;true;1;33084814;[N3679557336,N3679557351,N3679557344,N3679557332,N3679557336];[building=yes]
W363826192;3119079;2015-08-03T22:37:54Z;true;1;33084814;[N3679557123,N3679557243,N3679557236,N3679557113,N3679557123];[building=yes]
W363826197;3119079;2015-08-03T22:37:54Z;true;1;33084814;[N3679557030,N3679557042,N3679557038,N3679557045,N3679557044,N3679557029,N3679557030];[building=yes]
W363826198;3119079;2015-08-03T22:37:54Z;true;1;33084814;[N3679557121,N3679557244,N3679557235,N3679557248,N3679557241,N3679557104,N3679557121];[building=yes]
W363826199;3119079;2015-08-03T22:37:54Z;true;1;33084814;[N3679557285,N3679557272,N3679557239,N3679557260,N3679557280,N3679557276,N3679557285];[building=yes]
W363826193;3119079;2015-08-03T22:37:54Z;true;1;33084814;[N3679557269,N3679557261,N3679557242,N3679557251,N3679557269];[building=yes]
W363826194;3119079;2015-08-03T22:37:54Z;true;1;33084814;[N3679557355,N3679557377,N3679557372,N3679557345,N3679557355];[building=yes]
W363826195;3119079;2015-08-03T22:37:54Z;true;1;33084814;[N3679557091,N3679557100,N3679557124,N3679557111,N3679557091];[building=yes]
W363826196;3119079;2015-08-03T22:37:54Z;true;1;33084814;[N3679557265,N3679557249,N3679557092,N3679557098,N3679557118,N3679557233,N3679557265];[building=yes]
W340322491;3119079;2015-08-10T21:55:44Z;true;4;33253947;[N3475387170,N3475387162,N3475386532,N3689903086,N3689903087,N3689903090,N3689903091,N3689903094,N3689903095,N3689903097,N3689903098,N3689903099,N3475386946,N3689903100,N3475387106,N3475386932,N3475387153,N3690390604,N3475387120,N2472623236,N2472623237,N3065540554,N3690390590,N3475387095,N3475386515,N3688926924,N3475386539,N3475387170];[area=yes,highway=pedestrian]
W340322493;1694420;2016-02-14T16:11:11Z;true;3;37206804;[N3065540594,N3689945193,N3065540342,N3065539415,N3475387149,N3689945188,N3475387308,N3689945189,N3689945190,N3475386961,N3475387328,N3475386531,N3475387172,N3065540354,N3065540361,N3065540399,N3065540397,N3065540582,N3065540594];[area=yes,highway=pedestrian]
W340322492;496606;2015-04-24T19:18:30Z;true;1;30461027;[N3475386937,N3475387302,N3475387147,N3475387174,N3475387296,N3475386507,N3475386589,N3475387164,N3475386893,N3475387163,N3475386550,N3475386554,N3475387325,N3475386981,N3475386937];[]
W340322494;496606;2015-04-24T19:18:30Z;true;1;30461027;[N2472623224,N3475386512,N3475386583,N3475386513,N3475386965,N3475386950,N3475387152,N538990741];[tiger:county=Harris, TX,highway=service,tiger:cfcc=A41]
W340322496;496606;2015-04-24T19:18:30Z;true;1;30461027;[N3475386512,N3475387184,N3475386952];[highway=service,service=parking_aisle]
W364837659;3119079;2015-08-10T02:22:23Z;true;1;33229941;[N3688748711,N3688748720,N3688748717,N3681332223,N3688748711];[landuse=grass]
W364837658;3119079;2015-08-10T02:22:23Z;true;1;33229941;[N3688749397,N3688749400,N3688749401,N3688749404,N3688749408,N3688749410,N3688749415,N3688749426,N3688749435,N3688749440,N3688749447,N3688749451,N3688749467,N3688749469,N3688749470,N3688749466,N3688749464,N3688749460,N3688749452,N3688749448,N3688749446,N3688749441,N3688749436,N3688749434,N3688749431,N3688749429,N3688749428,N3688749423,N3688749421,N3688749413,N3688749411,N3688749407,N3688749405,N3688749403,N3688749399,N3688749397];[landuse=grass]
W364837657;3119079;2015-09-20T03:19:11Z;true;2;34132751;[N3688748713,N3681333327,N3681333331,N3688749330,N3688749327,N3688749376,N3688749374,N3681333347,N3681333352,N3751091795,N3751091794,N3688749377,N3688749375,N3688749329,N3688749326,N3688748724,N3688748718,N3688748714,N3688748713];[landuse=grass]
W340322437;496606;2015-04-24T19:18:26Z;true;1;30461027;[N3475386513,N3475386511,N3475386992];[highway=service,service=parking_aisle]
W340322438;496606;2015-04-24T19:18:26Z;true;1;30461027;[N3475386518,N3475387327,N3475386986];[highway=service,service=parking_aisle]
W364837655;3119079;2015-08-10T02:22:22Z;true;1;33229941;[N3688748715,N3688748721,N3688749358,N3688749364,N3681333342,N3688749343,N3688749340,N3688749338,N3688749331,N3688749328,N3688748719,N3688748715];[landuse=grass]
W364837654;2176227;2016-07-07T22:24:37Z;true;3;40557537;[N3688748723,N3702272461,N3688748709];[crossing=zebra,surface=concrete,highway=footway,footway=crossing]
W364837653;3119079;2015-08-10T02:22:22Z;true;1;33229941;[N3688749352,N3688749350,N3688749347,N3688749348,N3688749354,N3688749363,N3688749365,N3688749367,N3688749368,N3688749369,N3688749371,N3688749373,N3688749372,N3688749370,N3688749366,N3688749362,N3688749361,N3688749360,N3688749359,N3688749355,N3688749349,N3688749336,N3688749334,N3688749333,N3688749335,N3688749345,N3688749351,N3688749353,N3688749352];[leisure=playground]
W340322433;496606;2015-04-24T19:18:26Z;true;1;30461027;[N3475386974,N3475386983];[highway=service,service=parking_aisle]
W340322435;496606;2015-04-24T19:18:26Z;true;1;30461027;[N3475387137,N3475387100,N3475387299,N3475386908,N3475386982];[highway=service,service=driveway,access=private]
W363826167;3119079;2015-08-03T22:37:52Z;true;1;33084814;[N3679557317,N3679557307,N3679557291,N3679557298,N3679557317];[building=yes]
W363826166;3119079;2015-08-03T22:37:52Z;true;1;33084814;[N3679557238,N3679557120,N3679557229,N3679557250,N3679557238];[building=yes]
W363826165;3119079;2015-08-03T22:37:52Z;true;1;33084814;[N3679557230,N3679557114,N3679557090,N3679557105,N3679557230];[building=yes]
W363826164;3119079;2015-08-03T22:37:52Z;true;1;33084814;[N3679557056,N3679557072,N3679557062,N3679557049,N3679557056];[building=yes]
W363826163;3119079;2015-08-03T22:37:52Z;true;1;33084814;[N3679557354,N3679557368,N3679557417,N3679557407,N3679557354];[building=yes]
W363826162;3119079;2015-08-03T22:37:52Z;true;1;33084814;[N3679557448,N3679557458,N3679557460,N3679557473,N3679557470,N3679557474,N3679557472,N3679557475,N3679557471,N3679557465,N3679557463,N3679557444,N3679557447,N3679557441,N3679557448];[building=yes]
W364837660;3119079;2015-08-10T02:22:23Z;true;1;33229941;[N3688748722,N3688749325,N3688749341,N3688749342,N3688749339,N3688748722];[landuse=grass]
W364837661;3119079;2015-08-10T02:22:23Z;true;1;33229941;[N3688749337,N3688749357,N3681333340,N3681333338,N3681333337,N3681333336,N3688749337];[landuse=grass]
W363826160;3119079;2015-08-03T22:37:52Z;true;1;33084814;[N3679557253,N3679557286,N3679557282,N3679557293,N3679557297,N3679557327,N3679557318,N3679557315,N3679557306,N3679557273,N3679557270,N3679557237,N3679557253];[building=yes]
W364837663;3119079;2015-08-10T02:22:23Z;true;1;33229941;[N3688749424,N3688749422,N3688749418,N3688749420,N3688749438,N3688749439,N3681333658,N3688749424];[landuse=grass]
W364837662;3119079;2015-08-10T02:22:23Z;true;1;33229941;[N3681333332,N3688749344,N3688749346,N3688749356,N3688749332,N3681333335,N3681333333,N3681333332];[landuse=grass]
W340322446;496606;2015-04-24T19:18:27Z;true;1;30461027;[N3475387105,N3475387157];[highway=service,service=parking_aisle]
W364837665;1694420;2016-02-14T16:11:12Z;true;4;37206804;[N3688749381,N3688749380,N3688749388,N3688749393,N3688749392,N3681333567,N3681333342,N3688749378,N3688749379,N3688749383,N3688749391,N3688749394,N3688749390,N3688749387,N3688749386,N3688749384,N3688749382,N3688749385,N3688749389,N3688749395,N3688749396,N3688749398,N3688749402,N3688749406,N3688749409,N3688749417,N3688749427,N3688749430,N3688749433,N3688749437,N3688749445,N3688749455,N3688749465,N3688749471,N3688749472,N3688749473,N2657147929,N2657147917,N2657147920,N3756470610,N3688749475,N3688749474,N3688749468,N3688749461,N3688749463,N3688749462,N3688749459,N3681333774,N3681333813,N3681333826,N3681333825,N3681333822,N3681333818,N3681333812,N3681333805,N3681333785,N3681333794,N3681333800,N3681333802,N3681333803,N3681333801,N3681333799,N3681333792,N3681333786,N3681333775,N3681333765,N3681333755,N3681333745,N3681333735,N3681333722,N3681333694,N3681333683,N3681333676,N3681333672,N3681333642,N3688749419,N3688749414,N3681333640,N3688749416,N3688749425,N3688749432,N3688749443,N3688749453,N3688749456,N3688749458,N3688749457,N3688749454,N3688749450,N3688749449,N3688749444,N3688749442,N3751082587,N3751082586,N3751082582,N3751082583,N3681333688,N3681333693,N3681333679,N3751082585,N3681333701,N3681333707,N3681333721,N3681333725,N3681333719,N3681333709,N3681333698,N3681333687,N3751082584,N3681333631,N3681333602,N3681333595,N3681333579,N3681333559,N3681333549,N3681333535,N3681333530,N3681333532,N3681333542,N3681333415,N3681333408,N3751082579,N3751082578,N3681333529,N3681333412,N3681333417,N3681333406,N3681333410,N3751082574,N3751082576,N3751082575,N3688749381];[landuse=grass]
W364837664;3119079;2015-08-10T02:22:23Z;true;1;33229941;[N3688748707,N3688748706,N3688748704,N3688748705,N3688748708,N3688748710,N3688748712,N3688748716,N3688748707];[landuse=grass]
W340322444;3119079;2015-08-10T17:24:09Z;true;2;33245181;[N3065540566,N3475387300,N3475386918,N3065540378,N3065540358,N3065540416,N3065540575,N3065540371,N3065539421,N3475386574,N3475386939,N3475387139,N3689903096,N3689903093,N3689903092,N3689903089,N3689903088,N3689903085,N3689903084,N3689903083,N3689903082,N3689903081,N3689903080,N3689903079,N3689903078,N3475387108,N3689903077,N3475386897,N3689903074,N3689903072,N3689903070,N3689903068,N3475386925,N3689903066,N3689903064,N3688926917,N3688926918,N3688926920,N3688926919,N3065540566];[area=yes,highway=pedestrian]
W340322449;496606;2015-04-24T19:18:27Z;true;1;30461027;[N3475387127,N3475387133];[highway=service,service=parking_aisle]
W363826168;3119079;2015-08-03T22:37:52Z;true;1;33084814;[N3679557089,N3679557076,N3679557082,N3679557097,N3679557089];[building=yes]
W363826169;3119079;2015-08-03T22:37:52Z;true;1;33084814;[N3679557429,N3679557433,N3679557443,N3679557438,N3679557429];[building=yes]
W340322448;496606;2015-04-24T19:18:27Z;true;1;30461027;[N3475387096,N3475386977,N3475386926];[highway=service,service=parking_aisle]
W363826154;3119079;2015-08-03T22:37:52Z;true;1;33084814;[N3679557496,N3679557495,N3679557494,N3679557490,N3679557493,N3679557489,N3679557461,N3679557466,N3679557478,N3679557482,N3679557476,N3679557480,N3679557496];[building=yes]
W363826153;3119079;2015-08-03T22:37:52Z;true;1;33084814;[N3679557483,N3679557498,N3679557497,N3679557500,N3679557499,N3679557491,N3679557492,N3679557487,N3679557488,N3679557486,N3679557484,N3679557479,N3679557483];[building=yes]
W363826156;3119079;2015-08-03T22:37:52Z;true;1;33084814;[N3679557041,N3679557032,N3679557031,N3679557026,N3679557028,N3679534624,N3679557025,N3679534623,N3679557027,N3679557050,N3679557047,N3679557043,N3679557041];[building=yes]
W363826152;3119079;2015-08-03T22:37:52Z;true;1;33084814;[N3679557347,N3679557310,N3679557322,N3679557301,N3679557311,N3679557337,N3679557335,N3679557364,N3679557358,N3679557370,N3679557360,N3679557347];[building=yes]
W363826151;3119079;2015-08-03T22:37:51Z;true;1;33084814;[N3679557039,N3679557053,N3679557051,N3679557054,N3679557048,N3679557033,N3679557036,N3679557034,N3679557035,N3679557037,N3679557039];[building=yes]
W340322451;496606;2015-04-24T19:18:27Z;true;1;30461027;[N3475386543,N3475386948];[highway=service,service=parking_aisle]
W340322452;2226712;2016-09-12T21:34:50Z;true;4;42111921;[N3721872226,N3475386523,N3740502381,N3475386561];[highway=service,service=driveway]
W340322454;496606;2015-04-24T19:18:28Z;true;1;30461027;[N151974625,N3475386558,N3475386977,N3475386933,N3475387327,N3475387316,N3475386967,N3475387138,N3475386969,N3475387137,N3475387105,N3475387336,N3475386543,N3475386905,N3475387127,N3475387178,N3475387171,N3475386988,N3475387124,N3475386584];[highway=service,service=driveway]
W340322455;496606;2015-04-24T19:18:28Z;true;1;30461027;[N3475386905,N3475386575];[highway=service,service=parking_aisle]
W340322457;496606;2015-04-24T19:18:28Z;true;1;30461027;[N3475387316,N3475386951];[highway=service,service=parking_aisle]
W340322458;496606;2015-04-24T19:18:28Z;true;1;30461027;[N3475387132,N3475387323,N3475387303];[highway=service,service=parking_aisle]
W363826158;3119079;2015-08-03T22:37:52Z;true;1;33084814;[N3679557083,N3679557103,N3679557101,N3679557231,N3679557225,N3679557119,N3679557115,N3679557112,N3679557109,N3679557088,N3679557093,N3679557079,N3679557083];[building=yes]
W340322459;496606;2015-04-24T19:18:28Z;true;1;30461027;[N3475387190,N3475386913,N3475386545,N3475386582,N3475387301,N3475387324,N3475386955];[highway=service,service=driveway,oneway=yes]
W15446802;145231;2014-02-15T12:10:33Z;true;6;20574375;[N152129680,N2665795618,N2269889006,N153265708,N153265716,N153265722,N2269889048];[tiger:zip_right=77004,tiger:county=Harris, TX,highway=residential,tiger:name_type=St,tiger:zip_left=77004,tiger:reviewed=no,name=Rosedale Street,tiger:name_base=Rosedale,tiger:cfcc=A41]
W363824080;3119079;2015-08-03T22:17:10Z;true;1;33084494;[N3679542157,N3679542114,N3679542100,N3679542081,N3679542051,N3679542009,N3679541989,N3679541971,N3679541972,N3679541952,N3679541939,N3679541929,N3679541926,N3679541918];[lit=yes,surface=concrete,highway=footway,foot=yes,bicycle=yes]
W363824084;3119079;2015-08-03T22:17:10Z;true;1;33084494;[N3679542302,N3679542316,N3679542330,N3679542335,N3679542339,N3679542351,N3679542366,N3679542381,N3679542397,N3679542409,N3679542428,N3679542436,N3679542443,N3679542465,N3679542489];[surface=concrete,highway=footway,foot=yes,bicycle=yes]
W363824082;3119079;2015-08-03T22:17:10Z;true;1;33084494;[N3679540863,N3679540846,N3679540832,N3679540821,N3679540814,N3679540803,N3679540798,N3679540802,N3679540805,N3679540808,N3679540776,N3679540711,N3679540714,N3679540778,N3679540776];[surface=concrete,highway=footway,foot=yes,bicycle=yes]
W363824088;3119079;2015-08-03T22:17:10Z;true;1;33084494;[N3679540734,N3679540472,N3679540441,N3679540401,N3679540365,N3679540332,N3679540385,N3679540345,N3679540377,N3679540404,N3679540435,N3679540498,N3679540462,N3679540496,N3679540472];[surface=concrete,highway=footway,foot=yes,bicycle=yes]
W363824086;3119079;2015-08-03T22:17:10Z;true;1;33084494;[N3679541189,N3679541175,N3679541145,N3679540993,N3679540983,N3679540968,N3679540951,N3679540938,N3679540897,N3679540880,N3679540864,N3679540960,N3679541002,N3679541147,N3679541158];[surface=concrete,highway=footway,foot=yes,bicycle=yes]
W363824078;3119079;2015-08-03T23:13:23Z;true;2;33085155;[N3679539046,N3679539033,N3679539016,N3679539009,N3679539003,N3679538996,N3679538990,N3679538988,N3679538985,N3679538979,N3679538975,N3679538960,N3679569686,N3679538939,N3679538927];[surface=concrete,highway=footway,foot=yes,bicycle=yes]
W363824071;3119079;2015-08-03T22:17:09Z;true;1;33084494;[N3679539963,N3679539953,N3679539947,N3679539932,N3679539929,N3679539921,N3679539915,N3679539901,N3679539897,N3679539898,N3679539908,N3679539919,N3679539922,N3679539929];[surface=concrete,highway=footway,foot=yes,bicycle=yes]
W363824073;3119079;2015-08-18T05:18:37Z;true;2;33407127;[N3679540818,N3679540858,N3679540879,N3679540904,N3679540934,N3679540995,N3679541008,N3679541011,N3679541005,N3679540978,N3679540961,N3679540954,N3702267784,N3679540911,N3679540886];[surface=concrete,highway=footway,foot=yes,bicycle=yes]
W363824075;3119079;2015-08-10T01:53:24Z;true;2;33229775;[N3679542738,N3679542709,N3679542705,N3679542698,N3679542693,N3679542688,N3679542690,N3679542694,N3679542696,N3679542695,N3679542691,N3679542699,N3679542714,N3688734455,N3679542740];[surface=concrete,highway=footway,foot=yes,bicycle=yes]
W363824097;3119079;2015-08-03T22:17:11Z;true;1;33084494;[N3679540391,N3679540429,N3679540438,N3679540444,N3679540476,N3679540503,N3679540513,N3679540502,N3679540505,N3679540511,N3679540521,N3679540677,N3679540753,N3679540710,N3679540713,N3679540716];[surface=concrete,highway=footway,foot=yes,bicycle=yes]
W363824099;3119079;2015-08-03T22:17:11Z;true;1;33084494;[N3679542671,N3679542669,N3679542655,N3679542651,N3679542646,N3679542645,N3679542638,N3679542633,N3679542631,N3679542627,N3679542624,N3679542628,N3679542634,N3679542640,N3679542644,N3679542646];[surface=concrete,highway=footway,foot=yes,bicycle=yes]
W363824098;3119079;2015-09-12T04:51:06Z;true;2;33974428;[N3679540405,N3679540395,N3679540402,N3679540474,N3679540660,N3679540668,N3679540755,N3679540758,N3679781899,N3739878742,N3679540822,N3679540829,N3679540843,N3679540864,N550218675,N3679540792,N3679540773,N2650007250,N3679540726];[surface=concrete,highway=footway,foot=yes,bicycle=yes]
W363824092;3119079;2015-08-03T22:17:11Z;true;1;33084494;[N3679541984,N3679542004,N3679541997,N3679541970,N3679541950,N3679541940,N3679541919,N3679541914,N3679541904,N3679541876,N3679541830,N3679541808,N3679541796,N3679541783,N3679541760];[lit=yes,surface=concrete,highway=footway,foot=yes,bicycle=yes]
W363824095;3119079;2015-08-03T22:17:11Z;true;1;33084494;[N3679540726,N3679540669,N3679540486,N3679540452,N3679540434,N3679540398,N3679540355,N3679540220,N3679540193,N3679540164,N3679540152,N3679539973,N3679540009,N3679540140,N3679540164];[surface=concrete,highway=footway,foot=yes,bicycle=yes]
W368342548;3119079;2015-09-12T05:04:40Z;true;2;33974503;[N3721871669,N3739881185,N3721871665,N3721871663,N3739881183,N3721871668,N3721871659,N3721871653,N3739881174,N3721871649,N3721871651,N3721871650,N3721871656,N3739881176,N3721871661,N3739881178,N3739881182,N3739881189,N3721871669];[level=0,indoor=corridor]
W368342546;3119079;2015-09-18T18:50:10Z;true;2;34109167;[N3721873064,N3721873109,N3721873102,N3721873119,N3721873117,N3721873113,N3721873111,N3721873054,N3721872892,N3749582165,N3721872897,N3721873028,N3721873064];[ref=125,level=0,indoor=room,name=Mechanical]
W368342551;3119079;2015-09-14T19:27:09Z;true;2;34027614;[N3721872202,N3743246797,N3721872216,N3743246798,N3721872210,N3721872204,N3743246791,N3721872199,N3743246787,N3721872190,N3743246781,N3721872185,N3743246777,N3721872182,N3721872189,N3721872186,N3743246771,N3721872178,N3743246772,N3743246778,N3743246782,N3743246788,N3721872198,N3721872194,N3721872197,N3721872200,N3721872203,N3721872195,N3743246790,N3721872202];[level=0,indoor=corridor]
W363824220;3119079;2015-08-03T22:17:22Z;true;1;33084494;[N3679539391,N3679539414];[surface=concrete,highway=footway,foot=yes,bicycle=yes]
W363824223;3119079;2015-08-03T22:17:22Z;true;1;33084494;[N3679541336,N3679541176];[surface=concrete,highway=footway,foot=yes,bicycle=yes]
W363824224;3119079;2015-08-03T22:17:22Z;true;1;33084494;[N3679541529,N3679541557];[surface=concrete,highway=footway,foot=yes,bicycle=yes]
W363824221;3119079;2015-08-03T22:17:22Z;true;1;33084494;[N3679539839,N3679539884];[surface=concrete,highway=footway,foot=yes,bicycle=yes]
W363824227;3119079;2015-08-03T22:17:23Z;true;1;33084494;[N3679541924,N3679541904];[lit=yes,surface=concrete,highway=footway,foot=yes,bicycle=yes]
W363824228;3119079;2015-08-03T22:17:23Z;true;1;33084494;[N3679540024,N3679540157];[surface=concrete,highway=footway,foot=yes,bicycle=yes]
W363824225;3119079;2015-08-03T22:17:22Z;true;1;33084494;[N3679539676,N3679539639];[surface=concrete,highway=footway,foot=yes,bicycle=yes]
W363824226;3119079;2015-08-03T22:17:22Z;true;1;33084494;[N3679542273,N3679542267];[surface=concrete,highway=footway,foot=yes,bicycle=yes]
W363824229;3119079;2015-08-03T22:17:23Z;true;1;33084494;[N3679541908,N3679541943];[surface=concrete,highway=footway,foot=yes,bicycle=yes]
W363824210;3119079;2015-08-03T22:17:21Z;true;1;33084494;[N3679539896,N3679539879];[surface=concrete,highway=footway,foot=yes,bicycle=yes]
W363824211;3119079;2015-08-03T22:17:21Z;true;1;33084494;[N3679542229,N3679542235];[surface=concrete,highway=footway,foot=yes,bicycle=yes]
W363824212;3119079;2015-08-03T22:17:21Z;true;1;33084494;[N3679539279,N3679539287];[surface=concrete,highway=footway,foot=yes,bicycle=yes]
